PDF-compliant scoring report (Way-2 approximation)
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
5927  0x00080000  0x0D77B00B              0.0234              0.0234    0.5850  Y
5928  0x00080000  0x0D773003             -0.0234             -0.0234    0.5850  Y
5929  0x00080000  0x0CFFB00B             -0.0234             -0.0234    0.5850  Y
5930  0x00080000  0x0CFFA00A             -0.0234             -0.0234    0.5850  Y
5931  0x00080000  0x0C77A00A              0.0234              0.0234    0.5850  Y
5932  0x00080000  0x0C773003             -0.0234             -0.0234    0.5850  Y
5933  0x00080000  0x09AAB00B              0.0273              0.0273    0.8074  Y
5934  0x00080000  0x09AAA00A              0.0273              0.0273    0.8074  Y
5935  0x00080000  0x05FFB00B              0.0234              0.0234    0.5850  Y
5936  0x00080000  0x05FF3003             -0.0234             -0.0234    0.5850  Y
5937  0x00080000  0x04FFA00A              0.0234              0.0234    0.5850  Y
5938  0x00080000  0x04FF3003             -0.0234             -0.0234    0.5850  Y
5939  0x00080000  0x0477B00B             -0.0234             -0.0234    0.5850  Y
5940  0x00080000  0x0477A00A             -0.0234             -0.0234    0.5850  Y
5941  0x00080000  0x01AAA00A             -0.0273             -0.0273    0.8074  Y
5942  0x00080000  0x01AA3003              0.0273              0.0273    0.8074  Y
5943  0x00080000  0x00AAB00B             -0.0273             -0.0273    0.8074  Y
5944  0x00080000  0x00AAA00A             -0.0586             -0.0586    1.9069  Y
5945  0x00080000  0x00AA3003              0.0273              0.0273    0.8074  Y
5946  0x00080000  0x0DAA2002             -0.0391             -0.0391    1.3219  Y
5947  0x00080000  0x08AA7007             -0.0391             -0.0391    1.3219  Y
5948  0x00080000  0x0DAA7007             -0.0176             -0.0176    0.1699  Y
5949  0x00080000  0x0CFF3003              0.0371              0.0371    1.2479  Y
5950  0x00080000  0x09AAC00C             -0.0195             -0.0195    0.3219  Y
5951  0x00080000  0x09AA3003             -0.0488             -0.0488    1.6439  Y
5952  0x00080000  0x06AA3003             -0.0195             -0.0195    0.3219  Y
5953  0x00080000  0x0D77F00F             -0.0234             -0.0234    0.5850  Y
5954  0x00080000  0x0D77A00A              0.0469              0.0469    1.5850  Y
5955  0x00080000  0x0D777007             -0.0234             -0.0234    0.5850  Y
5956  0x00080000  0x0877A00A             -0.0234             -0.0234    0.5850  Y
5957  0x00080000  0x08777007              0.0234              0.0234    0.5850  Y
5958  0x00080000  0x0077F00F              0.0234              0.0234    0.5850  Y
5959  0x00080000  0x0077A00A             -0.0234             -0.0234    0.5850  Y
5960  0x00080000  0x0C33F00F              0.0430              0.0430    1.4594  Y
5961  0x00080000  0x0C33A00A             -0.0234             -0.0234    0.5850  Y
5962  0x00080000  0x0C337007              0.0234              0.0234    0.5850  Y
5963  0x00080000  0x0933F00F             -0.0234             -0.0234    0.5850  Y
5964  0x00080000  0x0933A00A              0.0586              0.0586    1.9069  Y
5965  0x00080000  0x09337007             -0.0234             -0.0234    0.5850  Y
5966  0x00080000  0x0433F00F              0.0234              0.0234    0.5850  Y
5967  0x00080000  0x0433A00A             -0.0234             -0.0234    0.5850  Y
5968  0x00080000  0x0F882002             -0.0195             -0.0195    0.3219  Y
5969  0x00080000  0x0DFF7007              0.0293              0.0293    0.9069  Y
5970  0x00080000  0x0A887007             -0.0195             -0.0195    0.3219  Y
5971  0x00080000  0x0A882002             -0.0312             -0.0312    1.0000  Y
5972  0x00080000  0x08FFF00F              0.0234              0.0234    0.5850  Y
5973  0x00080000  0x08FFA00A             -0.0234             -0.0234    0.5850  Y
5974  0x00080000  0x08FF2002              0.0293              0.0293    0.9069  Y
5975  0x00080000  0x0788F00F             -0.0234             -0.0234    0.5850  Y
5976  0x00080000  0x05FFF00F             -0.0234             -0.0234    0.5850  Y
5977  0x00080000  0x05FFA00A              0.0469              0.0469    1.5850  Y
5978  0x00080000  0x05FF7007             -0.0234             -0.0234    0.5850  Y
5979  0x00080000  0x0288A00A             -0.0312             -0.0312    1.0000  Y
5980  0x00080000  0x00FFA00A             -0.0234             -0.0234    0.5850  Y
5981  0x00080000  0x00FF7007              0.0234              0.0234    0.5850  Y
5982  0x00080000  0x0CBBF00F             -0.0234             -0.0234    0.5850  Y
5983  0x00080000  0x0CBBA00A              0.0234              0.0234    0.5850  Y
5984  0x00080000  0x09BBF00F             -0.0195             -0.0195    0.3219  Y
5985  0x00080000  0x04BBF00F             -0.0312             -0.0312    1.0000  Y
5986  0x00080000  0x04BBA00A              0.0234              0.0234    0.5850  Y
5987  0x00080000  0x04BB7007             -0.0234             -0.0234    0.5850  Y
5988  0x00080000  0x04BB2002             -0.0195             -0.0195    0.3219  Y
5989  0x00080000  0x01BBF00F              0.0234              0.0234    0.5850  Y
5990  0x00080000  0x01BBA00A             -0.0391             -0.0391    1.3219  Y
5991  0x00080000  0x01BB7007              0.0234              0.0234    0.5850  Y
5992  0x00080000  0x0DFFF00F              0.0195              0.0195    0.3219  Y
5993  0x00080000  0x08AAF00F             -0.0234             -0.0234    0.5850  Y
5994  0x00080000  0x05AA2002             -0.0234             -0.0234    0.5850  Y
5995  0x00080000  0x00FF2002              0.0195              0.0195    0.3219  Y
5996  0x00080000  0x0877F00F              0.0391              0.0391    1.3219  Y
5997  0x00080000  0x05AAF00F             -0.0469             -0.0469    1.5850  Y
5998  0x00080000  0x00FFF00F              0.0312              0.0312    1.0000  Y
5999  0x00080000  0x0DFF2002              0.0469              0.0469    1.5850  Y
6000  0x00080000  0x08AA2002             -0.0625             -0.0625    2.0000  Y
6001  0x00080000  0x0DFFB00B              0.0273              0.0273    0.8074  Y
6002  0x00080000  0x08AAB00B             -0.0332             -0.0332    1.0875  Y
6003  0x00080000  0x04FF2002              0.0273              0.0273    0.8074  Y
6004  0x00080000  0x01AA2002             -0.0332             -0.0332    1.0875  Y
6005  0x00080000  0x0EBBC00C              0.0234              0.0234    0.5850  Y
6006  0x00080000  0x0ABBC00C              0.0234              0.0234    0.5850  Y
6007  0x00080000  0x09BBC00C             -0.0234             -0.0234    0.5850  Y
6008  0x00080000  0x07BB5005              0.0234              0.0234    0.5850  Y
6009  0x00080000  0x07BB2002             -0.0234             -0.0234    0.5850  Y
6010  0x00080000  0x07BB1001              0.0234              0.0234    0.5850  Y
6011  0x00080000  0x07CCC00C              0.0234              0.0234    0.5850  Y
6012  0x00080000  0x07CCB00B              0.0312              0.0312    1.0000  Y
6013  0x00080000  0x00CCB00B              0.0234              0.0234    0.5850  Y
6014  0x00080000  0x0C11D00D              0.0508              0.0508    1.7004  Y
6015  0x00080000  0x0C119009              0.0430              0.0430    1.4594  Y
6016  0x00080000  0x0C115005              0.0469              0.0469    1.5850  Y
6017  0x00080000  0x0C111001             -0.0469             -0.0469    1.5850  Y
6018  0x00080000  0x0811D00D              0.0430              0.0430    1.4594  Y
6019  0x00080000  0x08119009              0.0508              0.0508    1.7004  Y
6020  0x00080000  0x08115005              0.0469              0.0469    1.5850  Y
6021  0x00080000  0x08111001             -0.0469             -0.0469    1.5850  Y
6022  0x00080000  0x0411D00D              0.0469              0.0469    1.5850  Y
6023  0x00080000  0x04119009              0.0469              0.0469    1.5850  Y
6024  0x00080000  0x0011D00D             -0.0469             -0.0469    1.5850  Y
6025  0x00080000  0x00119009             -0.0469             -0.0469    1.5850  Y
6026  0x00080000  0x0D449009              0.0234              0.0234    0.5850  Y
6027  0x00080000  0x0944D00D              0.0234              0.0234    0.5850  Y
6028  0x00080000  0x0F442002             -0.0195             -0.0195    0.3219  Y
6029  0x00080000  0x0644B00B             -0.0195             -0.0195    0.3219  Y
6030  0x00080000  0x05EEC00C             -0.0234             -0.0234    0.5850  Y
6031  0x00080000  0x05EEB00B             -0.0312             -0.0312    1.0000  Y
6032  0x00080000  0x02EEC00C             -0.0234             -0.0234    0.5850  Y
6033  0x00080000  0x02EEB00B             -0.0234             -0.0234    0.5850  Y
6034  0x00080000  0x0C772002              0.0293              0.0293    0.9069  Y
6035  0x00080000  0x08332002              0.0293              0.0293    0.9069  Y
6036  0x00080000  0x0577B00B              0.0293              0.0293    0.9069  Y
6037  0x00080000  0x0133B00B              0.0293              0.0293    0.9069  Y
6038  0x00080000  0x0D66C00C             -0.0234             -0.0234    0.5850  Y
6039  0x00080000  0x0D66B00B             -0.0195             -0.0195    0.3219  Y
6040  0x00080000  0x0D115005              0.0273              0.0273    0.8074  Y
6041  0x00080000  0x0D112002             -0.0273             -0.0273    0.8074  Y
6042  0x00080000  0x0D111001              0.0273              0.0273    0.8074  Y
6043  0x00080000  0x0A66C00C             -0.0312             -0.0312    1.0000  Y
6044  0x00080000  0x0A66B00B             -0.0234             -0.0234    0.5850  Y
6045  0x00080000  0x0A116006             -0.0215             -0.0215    0.4594  Y
6046  0x00080000  0x0A115005              0.0215              0.0215    0.4594  Y
6047  0x00080000  0x0A112002             -0.0293             -0.0293    0.9069  Y
6048  0x00080000  0x0A111001              0.0215              0.0215    0.4594  Y
6049  0x00080000  0x0833B00B              0.0469              0.0469    1.5850  Y
6050  0x00080000  0x0711B00B             -0.0215             -0.0215    0.4594  Y
6051  0x00080000  0x0411C00C              0.0273              0.0273    0.8074  Y
6052  0x00080000  0x0411B00B              0.0215              0.0215    0.4594  Y
6053  0x00080000  0x0311C00C             -0.0273             -0.0273    0.8074  Y
6054  0x00080000  0x0311B00B             -0.0293             -0.0293    0.9069  Y
6055  0x00080000  0x0011C00C              0.0273              0.0273    0.8074  Y
6056  0x00080000  0x0011B00B              0.0215              0.0215    0.4594  Y
6057  0x00080000  0x0D11C00C              0.0312              0.0312    1.0000  Y
6058  0x00080000  0x0D11B00B              0.0430              0.0430    1.4594  Y
6059  0x00080000  0x0A11C00C              0.0430              0.0430    1.4594  Y
6060  0x00080000  0x0A11B00B              0.0352              0.0352    1.1699  Y
6061  0x00080000  0x0CDD5005             -0.0176             -0.0176    0.1699  Y
6062  0x00080000  0x0CDD1001             -0.0293             -0.0293    0.9069  Y
6063  0x00080000  0x0C995005             -0.0293             -0.0293    0.9069  Y
6064  0x00080000  0x0C993003             -0.0176             -0.0176    0.1699  Y
6065  0x00080000  0x0A995005             -0.0176             -0.0176    0.1699  Y
6066  0x00080000  0x08DD5005             -0.0293             -0.0293    0.9069  Y
6067  0x00080000  0x08DD1001             -0.0176             -0.0176    0.1699  Y
6068  0x00080000  0x08991001             -0.0293             -0.0293    0.9069  Y
6069  0x00080000  0x0D994004              0.0234              0.0234    0.5850  Y
6070  0x00080000  0x0FBB4004             -0.0234             -0.0234    0.5850  Y
6071  0x00080000  0x08CC4004             -0.0312             -0.0312    1.0000  Y
6072  0x00080000  0x02CCE00E             -0.0234             -0.0234    0.5850  Y
6073  0x00080000  0x07664004              0.0195              0.0195    0.3219  Y
6074  0x00080000  0x03664004             -0.0195             -0.0195    0.3219  Y
6075  0x00080000  0x02665005             -0.0195             -0.0195    0.3219  Y
6076  0x00080000  0x02661001              0.0195              0.0195    0.3219  Y
6077  0x00080000  0x0F117007              0.0176              0.0176    0.1699  Y
6078  0x00080000  0x0F115005             -0.0293             -0.0293    0.9069  Y
6079  0x00080000  0x0F113003              0.0176              0.0176    0.1699  Y
6080  0x00080000  0x0F111001              0.0293              0.0293    0.9069  Y
6081  0x00080000  0x0D33E00E             -0.0195             -0.0195    0.3219  Y
6082  0x00080000  0x0866E00E              0.0234              0.0234    0.5850  Y
6083  0x00080000  0x07334004             -0.0312             -0.0312    1.0000  Y
6084  0x00080000  0x0611E00E              0.0176              0.0176    0.1699  Y
6085  0x00080000  0x06114004             -0.0312             -0.0312    1.0000  Y
6086  0x00080000  0x05117007             -0.0312             -0.0312    1.0000  Y
6087  0x00080000  0x05113003             -0.0273             -0.0273    0.8074  Y
6088  0x00080000  0x0411E00E             -0.0293             -0.0293    0.9069  Y
6089  0x00080000  0x0211E00E              0.0176              0.0176    0.1699  Y
6090  0x00080000  0x02114004             -0.0273             -0.0273    0.8074  Y
6091  0x00080000  0x0011E00E              0.0293              0.0293    0.9069  Y
6092  0x00080000  0x0F11E00E             -0.0352             -0.0352    1.1699  Y
6093  0x00080000  0x0F114004              0.0586              0.0586    1.9069  Y
6094  0x00080000  0x0511E00E              0.0586              0.0586    1.9069  Y
6095  0x00080000  0x05114004             -0.0391             -0.0391    1.3219  Y
6096  0x00080000  0x01554004              0.0234              0.0234    0.5850  Y
6097  0x00080000  0x04226006             -0.0234             -0.0234    0.5850  Y
6098  0x00080000  0x00666006             -0.0312             -0.0312    1.0000  Y
6099  0x00080000  0x0ECC2002              0.0195              0.0195    0.3219  Y
6100  0x00080000  0x0CBB2002             -0.0352             -0.0352    1.1699  Y
6101  0x00080000  0x09BB7007             -0.0352             -0.0352    1.1699  Y
6102  0x00080000  0x09BB2002             -0.0312             -0.0312    1.0000  Y
6103  0x00080000  0x08BB3003             -0.0352             -0.0352    1.1699  Y
6104  0x00080000  0x03666006              0.0176              0.0176    0.1699  Y
6105  0x00080000  0x00665005              0.0176              0.0176    0.1699  Y
6106  0x00080000  0x0EBB3003              0.0195              0.0195    0.3219  Y
6107  0x00080000  0x0DBB1001             -0.0195             -0.0195    0.3219  Y
6108  0x00080000  0x0ABB6006             -0.0195             -0.0195    0.3219  Y
6109  0x00080000  0x08BB5005              0.0195              0.0195    0.3219  Y
6110  0x00080000  0x07661001             -0.0352             -0.0352    1.1699  Y
6111  0x00080000  0x07221001             -0.0195             -0.0195    0.3219  Y
6112  0x00080000  0x03665005             -0.0352             -0.0352    1.1699  Y
6113  0x00080000  0x03225005             -0.0195             -0.0195    0.3219  Y
6114  0x00080000  0x0EBB5005              0.0273              0.0273    0.8074  Y
6115  0x00080000  0x0DCC5005              0.0234              0.0234    0.5850  Y
6116  0x00080000  0x0DCC1001              0.0234              0.0234    0.5850  Y
6117  0x00080000  0x0ABB1001              0.0273              0.0273    0.8074  Y
6118  0x00080000  0x09CC5005              0.0234              0.0234    0.5850  Y
6119  0x00080000  0x09CC1001              0.0234              0.0234    0.5850  Y
6120  0x00080000  0x07117007              0.0176              0.0176    0.1699  Y
6121  0x00080000  0x07116006              0.0176              0.0176    0.1699  Y
6122  0x00080000  0x06116006              0.0176              0.0176    0.1699  Y
6123  0x00080000  0x06113003             -0.0176             -0.0176    0.1699  Y
6124  0x00080000  0x06112002             -0.0215             -0.0215    0.4594  Y
6125  0x00080000  0x05777007              0.0293              0.0293    0.9069  Y
6126  0x00080000  0x05773003             -0.0176             -0.0176    0.1699  Y
6127  0x00080000  0x05772002              0.0488              0.0488    1.6439  Y
6128  0x00080000  0x04773003              0.0371              0.0371    1.2479  Y
6129  0x00080000  0x04772002             -0.0176             -0.0176    0.1699  Y
6130  0x00080000  0x04332002              0.0215              0.0215    0.4594  Y
6131  0x00080000  0x03556006              0.0176              0.0176    0.1699  Y
6132  0x00080000  0x03117007             -0.0215             -0.0215    0.4594  Y
6133  0x00080000  0x02117007             -0.0176             -0.0176    0.1699  Y
6134  0x00080000  0x02113003             -0.0176             -0.0176    0.1699  Y
6135  0x00080000  0x01337007              0.0215              0.0215    0.4594  Y
6136  0x00080000  0x01333003             -0.0312             -0.0312    1.0000  Y
6137  0x00080000  0x01332002              0.0684              0.0684    2.1293  Y
6138  0x00080000  0x00777007              0.0176              0.0176    0.1699  Y
6139  0x00080000  0x00772002              0.0293              0.0293    0.9069  Y
6140  0x00080000  0x00333003              0.0332              0.0332    1.0875  Y
6141  0x00080000  0x00332002             -0.0312             -0.0312    1.0000  Y
6142  0x00080000  0x0CEE2002             -0.0195             -0.0195    0.3219  Y
6143  0x00080000  0x07442002              0.0273              0.0273    0.8074  Y
6144  0x00080000  0x07115005             -0.0312             -0.0312    1.0000  Y
6145  0x00080000  0x07111001             -0.0352             -0.0352    1.1699  Y
6146  0x00080000  0x06443003              0.0273              0.0273    0.8074  Y
6147  0x00080000  0x06111001             -0.0312             -0.0312    1.0000  Y
6148  0x00080000  0x04556006              0.0195              0.0195    0.3219  Y
6149  0x00080000  0x04116006             -0.0312             -0.0312    1.0000  Y
6150  0x00080000  0x04113003              0.0430              0.0430    1.4594  Y
6151  0x00080000  0x03551001              0.0195              0.0195    0.3219  Y
6152  0x00080000  0x02555005              0.0234              0.0234    0.5850  Y
6153  0x00080000  0x02446006              0.0234              0.0234    0.5850  Y
6154  0x00080000  0x02115005              0.0430              0.0430    1.4594  Y
6155  0x00080000  0x00557007              0.0234              0.0234    0.5850  Y
6156  0x00080000  0x00117007             -0.0312             -0.0312    1.0000  Y
6157  0x00080000  0x00116006             -0.0352             -0.0352    1.1699  Y
6158  0x00080000  0x06335005              0.0234              0.0234    0.5850  Y
6159  0x00080000  0x05447007             -0.0234             -0.0234    0.5850  Y
6160  0x00080000  0x04555005             -0.0234             -0.0234    0.5850  Y
6161  0x00080000  0x04115005              0.0898              0.0898    2.5236  Y
6162  0x00080000  0x03441001             -0.0234             -0.0234    0.5850  Y
6163  0x00080000  0x02445005             -0.0234             -0.0234    0.5850  Y
6164  0x00080000  0x02331001              0.0234              0.0234    0.5850  Y
6165  0x00080000  0x01446006             -0.0234             -0.0234    0.5850  Y
6166  0x00080000  0x00551001             -0.0234             -0.0234    0.5850  Y
6167  0x00080000  0x00111001              0.0898              0.0898    2.5236  Y
6168  0x00080000  0x0FEE1001             -0.0293             -0.0293    0.9069  Y
6169  0x00080000  0x0BEE5005             -0.0293             -0.0293    0.9069  Y
6170  0x00080000  0x05441001              0.0391              0.0391    1.3219  Y
6171  0x00080000  0x01445005              0.0391              0.0391    1.3219  Y
6172  0x00090000  0x04DDD00D              0.0195              0.0195    0.3219  Y
6173  0x00090000  0x0499D00D             -0.0273             -0.0273    0.8074  Y
6174  0x00090000  0x00DD9009              0.0195              0.0195    0.3219  Y
6175  0x00090000  0x00999009             -0.0273             -0.0273    0.8074  Y
6176  0x00090000  0x0A99C00C              0.0195              0.0195    0.3219  Y
6177  0x00090000  0x0599C00C              0.0195              0.0195    0.3219  Y
6178  0x00090000  0x05993003              0.0195              0.0195    0.3219  Y
6179  0x00090000  0x0C991001              0.0225              0.0225    0.5236  Y
6180  0x00090000  0x08995005              0.0225              0.0225    0.5236  Y
6181  0x00090000  0x05CC9009             -0.0195             -0.0195    0.3219  Y
6182  0x00090000  0x01CCD00D             -0.0195             -0.0195    0.3219  Y
6183  0x00090000  0x0E33D00D             -0.0215             -0.0215    0.4594  Y
6184  0x00090000  0x0A339009             -0.0215             -0.0215    0.4594  Y
6185  0x00090000  0x0933B00B              0.0293              0.0293    0.9069  Y
6186  0x00090000  0x09333003             -0.0293             -0.0293    0.9069  Y
6187  0x00090000  0x0833A00A              0.0293              0.0293    0.9069  Y
6188  0x00090000  0x08333003             -0.0293             -0.0293    0.9069  Y
6189  0x00090000  0x0033B00B             -0.0293             -0.0293    0.9069  Y
6190  0x00090000  0x0033A00A             -0.0293             -0.0293    0.9069  Y
6191  0x00090000  0x0D882002             -0.0195             -0.0195    0.3219  Y
6192  0x00090000  0x0A885005             -0.0195             -0.0195    0.3219  Y
6193  0x00090000  0x0A881001             -0.0195             -0.0195    0.3219  Y
6194  0x00090000  0x09882002             -0.0195             -0.0195    0.3219  Y
6195  0x00090000  0x0D888008             -0.0312             -0.0312    1.0000  Y
6196  0x00090000  0x09888008             -0.0312             -0.0312    1.0000  Y
6197  0x00090000  0x00885005             -0.0312             -0.0312    1.0000  Y
6198  0x00090000  0x00881001             -0.0312             -0.0312    1.0000  Y
6199  0x00090000  0x07888008              0.0312              0.0312    1.0000  Y
6200  0x00090000  0x0088F00F              0.0312              0.0312    1.0000  Y
6201  0x00090000  0x0E882002             -0.0195             -0.0195    0.3219  Y
6202  0x00090000  0x0A886006             -0.0195             -0.0195    0.3219  Y
6203  0x00090000  0x0F888008             -0.0625             -0.0625    2.0000  Y
6204  0x00090000  0x0E88C00C             -0.0391             -0.0391    1.3219  Y
6205  0x00090000  0x0E888008             -0.0312             -0.0312    1.0000  Y
6206  0x00090000  0x0B88C00C              0.0469              0.0469    1.5850  Y
6207  0x00090000  0x0A888008              0.0312              0.0312    1.0000  Y
6208  0x00090000  0x04886006             -0.0391             -0.0391    1.3219  Y
6209  0x00090000  0x04883003              0.0469              0.0469    1.5850  Y
6210  0x00090000  0x00887007             -0.0625             -0.0625    2.0000  Y
6211  0x00090000  0x00886006             -0.0312             -0.0312    1.0000  Y
6212  0x00090000  0x00882002              0.0312              0.0312    1.0000  Y
6213  0x00090000  0x0488C00C             -0.0469             -0.0469    1.5850  Y
6214  0x00090000  0x00888008             -0.0625             -0.0625    2.0000  Y
6215  0x00090000  0x0DFF3003              0.0205              0.0205    0.3923  Y
6216  0x00090000  0x0D77B00B             -0.0254             -0.0254    0.7004  Y
6217  0x00090000  0x0D773003              0.0254              0.0254    0.7004  Y
6218  0x00090000  0x0CFFB00B              0.0234              0.0234    0.5850  Y
6219  0x00090000  0x0CFFA00A              0.0234              0.0234    0.5850  Y
6220  0x00090000  0x0CFF2002              0.0205              0.0205    0.3923  Y
6221  0x00090000  0x0C77A00A             -0.0254             -0.0254    0.7004  Y
6222  0x00090000  0x0C773003              0.0254              0.0254    0.7004  Y
6223  0x00090000  0x05FFB00B             -0.0234             -0.0234    0.5850  Y
6224  0x00090000  0x05FF3003              0.0234              0.0234    0.5850  Y
6225  0x00090000  0x04FFA00A             -0.0234             -0.0234    0.5850  Y
6226  0x00090000  0x04FF3003              0.0234              0.0234    0.5850  Y
6227  0x00090000  0x0477B00B              0.0254              0.0254    0.7004  Y
6228  0x00090000  0x0477A00A              0.0254              0.0254    0.7004  Y
6229  0x00090000  0x00AAA00A              0.0195              0.0195    0.3219  Y
6230  0x00090000  0x0A227007              0.0195              0.0195    0.3219  Y
6231  0x00090000  0x08FF8008              0.0352              0.0352    1.1699  Y
6232  0x00090000  0x07FF7007              0.0352              0.0352    1.1699  Y
6233  0x00090000  0x05228008              0.0195              0.0195    0.3219  Y
6234  0x00090000  0x0F88F00F             -0.0312             -0.0312    1.0000  Y
6235  0x00090000  0x0F88A00A              0.0312              0.0312    1.0000  Y
6236  0x00090000  0x0F882002             -0.0312             -0.0312    1.0000  Y
6237  0x00090000  0x0DFFA00A             -0.0391             -0.0391    1.3219  Y
6238  0x00090000  0x0DFF7007              0.0244              0.0244    0.6439  Y
6239  0x00090000  0x0A88A00A              0.0469              0.0469    1.5850  Y
6240  0x00090000  0x0A887007             -0.0312             -0.0312    1.0000  Y
6241  0x00090000  0x0A882002             -0.0273             -0.0273    0.8074  Y
6242  0x00090000  0x08FF2002              0.0244              0.0244    0.6439  Y
6243  0x00090000  0x0788F00F             -0.0625             -0.0625    2.0000  Y
6244  0x00090000  0x0788A00A              0.0312              0.0312    1.0000  Y
6245  0x00090000  0x07887007             -0.0312             -0.0312    1.0000  Y
6246  0x00090000  0x05FF2002             -0.0391             -0.0391    1.3219  Y
6247  0x00090000  0x0288F00F              0.0312              0.0312    1.0000  Y
6248  0x00090000  0x02887007              0.0312              0.0312    1.0000  Y
6249  0x00090000  0x02882002              0.0469              0.0469    1.5850  Y
6250  0x00090000  0x0ECCF00F              0.0176              0.0176    0.1699  Y
6251  0x00090000  0x0CBBF00F              0.0312              0.0312    1.0000  Y
6252  0x00090000  0x0CBBA00A             -0.0312             -0.0312    1.0000  Y
6253  0x00090000  0x0CBB2002              0.0342              0.0342    1.1293  Y
6254  0x00090000  0x09BBF00F              0.0273              0.0273    0.8074  Y
6255  0x00090000  0x09BB7007              0.0342              0.0342    1.1293  Y
6256  0x00090000  0x04BBF00F              0.0391              0.0391    1.3219  Y
6257  0x00090000  0x04BBA00A             -0.0312             -0.0312    1.0000  Y
6258  0x00090000  0x04BB7007              0.0312              0.0312    1.0000  Y
6259  0x00090000  0x04BB2002              0.0273              0.0273    0.8074  Y
6260  0x00090000  0x03CC2002              0.0176              0.0176    0.1699  Y
6261  0x00090000  0x01BBF00F             -0.0312             -0.0312    1.0000  Y
6262  0x00090000  0x01BB7007             -0.0312             -0.0312    1.0000  Y
6263  0x00090000  0x0EFF8008              0.0234              0.0234    0.5850  Y
6264  0x00090000  0x0D222002             -0.0176             -0.0176    0.1699  Y
6265  0x00090000  0x0AFF8008              0.0234              0.0234    0.5850  Y
6266  0x00090000  0x0A226006              0.0195              0.0195    0.3219  Y
6267  0x00090000  0x0A225005              0.0195              0.0195    0.3219  Y
6268  0x00090000  0x0A221001              0.0195              0.0195    0.3219  Y
6269  0x00090000  0x09FF8008              0.0234              0.0234    0.5850  Y
6270  0x00090000  0x08AAF00F              0.0195              0.0195    0.3219  Y
6271  0x00090000  0x07FF6006              0.0234              0.0234    0.5850  Y
6272  0x00090000  0x07FF5005              0.0234              0.0234    0.5850  Y
6273  0x00090000  0x07FF1001              0.0234              0.0234    0.5850  Y
6274  0x00090000  0x07228008              0.0195              0.0195    0.3219  Y
6275  0x00090000  0x05AA2002              0.0195              0.0195    0.3219  Y
6276  0x00090000  0x04228008              0.0195              0.0195    0.3219  Y
6277  0x00090000  0x03228008              0.0195              0.0195    0.3219  Y
6278  0x00090000  0x0022F00F             -0.0176             -0.0176    0.1699  Y
6279  0x00090000  0x0D228008             -0.0195             -0.0195    0.3219  Y
6280  0x00090000  0x0A22F00F             -0.0195             -0.0195    0.3219  Y
6281  0x00090000  0x07FFF00F             -0.0195             -0.0195    0.3219  Y
6282  0x00090000  0x00FFF00F              0.0352              0.0352    1.1699  Y
6283  0x00090000  0x00FF8008             -0.0195             -0.0195    0.3219  Y
6284  0x00090000  0x09BBA00A             -0.0508             -0.0508    1.7004  Y
6285  0x00090000  0x08BBB00B              0.0195              0.0195    0.3219  Y
6286  0x00090000  0x08BBA00A              0.0195              0.0195    0.3219  Y
6287  0x00090000  0x06CCA00A              0.0195              0.0195    0.3219  Y
6288  0x00090000  0x01BBB00B             -0.0195             -0.0195    0.3219  Y
6289  0x00090000  0x01BB3003              0.0195              0.0195    0.3219  Y
6290  0x00090000  0x01BB2002             -0.0508             -0.0508    1.7004  Y
6291  0x00090000  0x00BBA00A             -0.0195             -0.0195    0.3219  Y
6292  0x00090000  0x00BB3003              0.0195              0.0195    0.3219  Y
6293  0x00090000  0x0DFFB00B             -0.0312             -0.0312    1.0000  Y
6294  0x00090000  0x04FF2002             -0.0312             -0.0312    1.0000  Y
6295  0x00090000  0x03FFC00C              0.0273              0.0273    0.8074  Y
6296  0x00090000  0x09BBB00B             -0.0234             -0.0234    0.5850  Y
6297  0x00090000  0x00BB2002             -0.0234             -0.0234    0.5850  Y
6298  0x00090000  0x06AAC00C             -0.0195             -0.0195    0.3219  Y
6299  0x00090000  0x08BBC00C             -0.0195             -0.0195    0.3219  Y
6300  0x00090000  0x07BB3003             -0.0195             -0.0195    0.3219  Y
6301  0x00090000  0x09222002             -0.0176             -0.0176    0.1699  Y
6302  0x00090000  0x0022B00B             -0.0176             -0.0176    0.1699  Y
6303  0x00090000  0x0E22B00B              0.0195              0.0195    0.3219  Y
6304  0x00090000  0x0922C00C              0.0195              0.0195    0.3219  Y
6305  0x00090000  0x0F552002             -0.0293             -0.0293    0.9069  Y
6306  0x00090000  0x0D77A00A             -0.0176             -0.0176    0.1699  Y
6307  0x00090000  0x0D772002             -0.0332             -0.0332    1.0875  Y
6308  0x00090000  0x0933A00A              0.0215              0.0215    0.4594  Y
6309  0x00090000  0x09332002              0.0371              0.0371    1.2479  Y
6310  0x00090000  0x0755A00A             -0.0293             -0.0293    0.9069  Y
6311  0x00090000  0x0577A00A             -0.0332             -0.0332    1.0875  Y
6312  0x00090000  0x0133A00A              0.0371              0.0371    1.2479  Y
6313  0x00090000  0x0E442002             -0.0234             -0.0234    0.5850  Y
6314  0x00090000  0x0644A00A             -0.0234             -0.0234    0.5850  Y
6315  0x00090000  0x0DAA7007              0.0244              0.0244    0.6439  Y
