# Valid estimates generated by sparse beam search plus MITM verification
# Format required by the problem statement: @(r, u, v, VE, VT)
@(5, 0xB0000000, 0x41441A4B, 0.000091552734375, 0.000091552734375)
@(5, 0xB0000000, 0x41441AEB, 0.000091552734375, 0.000091552734375)
@(5, 0xB0000000, 0x41449049, 0.000091552734375, 0.000091552734375)
@(5, 0xB0000000, 0x414490E9, 0.000091552734375, 0.000091552734375)
@(5, 0xB0000000, 0x414492CB, -0.000091552734375, -0.000091552734375)
@(5, 0xB0000000, 0x414498C1, 0.000091552734375, 0.000091552734375)
@(5, 0xC0000000, 0x41410404, 0.000091552734375, 0.000091552734375)
@(5, 0xC0000000, 0x41410E0E, 0.000091552734375, 0.000091552734375)
@(5, 0xF0000000, 0x2223A02A, 0.000087738037109, 0.000087738037109)
@(5, 0x00006000, 0x40444644, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40444646, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40446464, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40446466, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40644664, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40644666, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40646444, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x40646446, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x42464464, 0.000083923339844, 0.000083923339844)
@(5, 0x00006000, 0x42464466, 0.000083923339844, 0.000083923339844)
@(5, 0x00400000, 0x00778778, -0.000083923339844, -0.000083923339844)
@(5, 0x00400000, 0x0077F77F, 0.000083923339844, 0.000083923339844)
@(5, 0x40000000, 0x46446046, -0.000083923339844, -0.000083923339844)
@(5, 0x60000000, 0x44444266, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44446066, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44464266, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44466066, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44644246, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44646046, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44664246, 0.000083923339844, 0.000083923339844)
@(5, 0x60000000, 0x44666046, 0.000083923339844, 0.000083923339844)
@(5, 0x00500000, 0x0C448448, 0.000081062316895, 0.000081062316895)
@(5, 0x00005000, 0x80887788, 0.000076293945312, 0.000076293945312)
@(5, 0x00005000, 0x80887877, -0.000076293945312, -0.000076293945312)
@(5, 0x00005000, 0x80888787, -0.000076293945312, -0.000076293945312)
@(5, 0x00005000, 0x80888878, 0.000076293945312, 0.000076293945312)
@(5, 0x00005000, 0x8F877788, -0.000076293945312, -0.000076293945312)
@(5, 0x00005000, 0x8F877877, 0.000076293945312, 0.000076293945312)
@(5, 0x00005000, 0x8F878787, 0.000076293945312, 0.000076293945312)
@(5, 0x00005000, 0x8F878878, -0.000076293945312, -0.000076293945312)
@(5, 0x0000C000, 0x10414144, 0.000076293945312, 0.000076293945312)
@(5, 0x0000C000, 0x10414B4E, 0.000076293945312, 0.000076293945312)
@(5, 0x00900000, 0x00CC8440, -0.000076293945312, -0.000076293945312)
@(5, 0x10000000, 0x414C3734, -0.000076293945312, -0.000076293945312)
@(5, 0x10000000, 0x414C3D3E, 0.000076293945312, 0.000076293945312)
@(5, 0x10000000, 0x42433734, -0.000076293945312, -0.000076293945312)
@(5, 0x10000000, 0x42433D3E, 0.000076293945312, 0.000076293945312)
@(5, 0x10000000, 0x43E63734, -0.000076293945312, -0.000076293945312)
@(5, 0x10000000, 0x43E63D3E, 0.000076293945312, 0.000076293945312)
@(5, 0x10000000, 0x44E93734, 0.000076293945312, 0.000076293945312)
@(5, 0x40000000, 0x41441041, 0.000076293945312, 0.000076293945312)
@(5, 0x40000000, 0x41449049, -0.000076293945312, -0.000076293945312)
@(5, 0x40000000, 0x414C3734, 0.000076293945312, 0.000076293945312)
@(5, 0x40000000, 0x414C3D3E, -0.000076293945312, -0.000076293945312)
@(5, 0x40000000, 0x42433734, 0.000076293945312, 0.000076293945312)
@(5, 0x40000000, 0x42433D3E, -0.000076293945312, -0.000076293945312)
@(5, 0x40000000, 0x43E63734, 0.000076293945312, 0.000076293945312)
@(5, 0x10000000, 0x41449049, 0.000072479248047, 0.000072479248047)
@(5, 0x10000000, 0x45449049, -0.000072479248047, -0.000072479248047)
@(5, 0x00005000, 0x8088707F, 0.000068664550781, 0.000068664550781)
@(5, 0x00005000, 0x80887F80, -0.000068664550781, -0.000068664550781)
@(5, 0x00400000, 0x01660A8C, -0.000068664550781, -0.000068664550781)
@(5, 0x00400000, 0x01660A8E, -0.000068664550781, -0.000068664550781)
@(5, 0x00400000, 0x02AA8220, -0.000068664550781, -0.000068664550781)
@(5, 0x00400000, 0x02AA8228, -0.000068664550781, -0.000068664550781)
@(5, 0x00400000, 0x02AA8775, -0.000068664550781, -0.000068664550781)
@(5, 0x00500000, 0x00CC0CC0, 0.000068664550781, 0.000068664550781)
@(5, 0x10000000, 0x41441041, -0.000068664550781, -0.000068664550781)
@(5, 0x00500000, 0x00882782, 0.000066757202148, 0.000066757202148)
@(5, 0x00500000, 0x0088278D, 0.000066757202148, 0.000066757202148)
@(5, 0x00500000, 0x00882885, 0.000066757202148, 0.000066757202148)
@(5, 0x00500000, 0x0088288D, -0.000066757202148, -0.000066757202148)
@(5, 0x00500000, 0x00882F82, -0.000066757202148, -0.000066757202148)
@(5, 0x00500000, 0x00882F85, -0.000066757202148, -0.000066757202148)
@(5, 0x0000C000, 0x3043414E, -0.000063896179199, -0.000063896179199)
@(5, 0x0000C000, 0x3043464E, -0.000063896179199, -0.000063896179199)
@(5, 0x0000C000, 0x30434B44, -0.000063896179199, -0.000063896179199)
@(5, 0x0000C000, 0x30434C44, -0.000063896179199, -0.000063896179199)
@(5, 0x000000C0, 0x02200133, 0.000061035156250, 0.000061035156250)
@(5, 0x000000C0, 0x02200577, 0.000061035156250, 0.000061035156250)
@(5, 0x000000C0, 0x022009AA, 0.000061035156250, 0.000061035156250)
@(5, 0x000000C0, 0x02200DAA, -0.000061035156250, -0.000061035156250)
@(5, 0x000000C0, 0x02210022, -0.000061035156250, -0.000061035156250)
@(5, 0x000000C0, 0x02210133, 0.000061035156250, 0.000061035156250)
@(5, 0x00004000, 0x20424066, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20424264, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20424566, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20424764, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20424866, 0.000061035156250, 0.000061035156250)
@(5, 0x00004000, 0x20424A64, 0.000061035156250, 0.000061035156250)
@(5, 0x00004000, 0x20426044, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20426246, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20426544, -0.000061035156250, -0.000061035156250)
@(5, 0x00004000, 0x20426746, -0.000061035156250, -0.000061035156250)
@(5, 0x0000C000, 0x0101105F, -0.000061035156250, -0.000061035156250)
@(5, 0x0000C000, 0x0101131C, -0.000061035156250, -0.000061035156250)
@(5, 0x0000F000, 0x02822AA0, 0.000061035156250, 0.000061035156250)
@(5, 0x0000F000, 0x02822AA4, -0.000061035156250, -0.000061035156250)
@(5, 0x0000F000, 0x0282A220, 0.000061035156250, 0.000061035156250)
@(5, 0x0000F000, 0x0282A224, -0.000061035156250, -0.000061035156250)
@(5, 0x0000F000, 0x06C62EA0, -0.000061035156250, -0.000061035156250)
@(5, 0x0000F000, 0x06C62EA4, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x00330330, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x0033033F, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x003303C0, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x003303CF, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x00330C30, 0.000061035156250, 0.000061035156250)
@(5, 0x00900000, 0x00330C3F, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220221, -0.000061035156250, -0.000061035156250)
@(5, 0x00C00000, 0x00220225, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220320, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220321, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220720, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220725, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220B21, 0.000061035156250, 0.000061035156250)
@(5, 0x00C00000, 0x00220B28, 0.000061035156250, 0.000061035156250)
@(5, 0x50000000, 0x8788C08C, 0.000061035156250, 0.000061035156250)
@(5, 0x50000000, 0x8888C08C, -0.000061035156250, -0.000061035156250)
@(5, 0xF0000000, 0x22273023, 0.000061035156250, 0.000061035156250)
@(5, 0xF0000000, 0x2227A02A, -0.000061035156250, -0.000061035156250)
@(5, 0xF0000000, 0x22280A8A, 0.000061035156250, 0.000061035156250)
@(5, 0xF0000000, 0x222C0A8A, -0.000061035156250, -0.000061035156250)
@(5, 0xF0000000, 0x26280ECE, -0.000061035156250, -0.000061035156250)
@(5, 0xF0000000, 0x262C0ECE, 0.000061035156250, 0.000061035156250)
@(5, 0xF0000000, 0x2AA00282, 0.000061035156250, 0.000061035156250)
@(5, 0x000000B0, 0x07800088, -0.000045776367188, -0.000045776367188)
@(5, 0x000000B0, 0x07800F77, 0.000045776367188, 0.000045776367188)
@(5, 0x000000B0, 0x078F0088, -0.000045776367188, -0.000045776367188)
@(5, 0x000000B0, 0x078F0F77, 0.000045776367188, 0.000045776367188)
@(5, 0x000000B0, 0x08800F77, -0.000045776367188, -0.000045776367188)
@(5, 0x000000B0, 0x088F0088, 0.000045776367188, 0.000045776367188)
@(5, 0x000000B0, 0x088F0F77, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x9059119C, 0.000045776367188, 0.000045776367188)
@(5, 0x00001000, 0x90591250, 0.000045776367188, 0.000045776367188)
@(5, 0x00001000, 0x9059131E, 0.000045776367188, 0.000045776367188)
@(5, 0x00001000, 0x90591496, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x90591614, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x9059175A, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x9059185A, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x90591914, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x90591B96, -0.000045776367188, -0.000045776367188)
@(5, 0x00001000, 0x90591C1E, 0.000045776367188, 0.000045776367188)
@(5, 0x50000000, 0x808F7087, -0.000045776367188, -0.000045776367188)
@(5, 0x50000000, 0x838C7087, -0.000045776367188, -0.000045776367188)
@(5, 0x50000000, 0x87877087, -0.000045776367188, -0.000045776367188)
@(5, 0x50000000, 0x87887087, 0.000045776367188, 0.000045776367188)
@(5, 0x50000000, 0x88877087, 0.000045776367188, 0.000045776367188)
@(5, 0x50000000, 0x88887087, -0.000045776367188, -0.000045776367188)
@(5, 0x50000000, 0x8C8C7087, 0.000045776367188, 0.000045776367188)
@(5, 0x50000000, 0x8F8F7087, 0.000045776367188, 0.000045776367188)
@(5, 0xD0000000, 0x414C3734, 0.000045776367188, 0.000045776367188)
@(5, 0xD0000000, 0x414C3D3E, -0.000045776367188, -0.000045776367188)
@(5, 0xD0000000, 0x43E63734, 0.000045776367188, 0.000045776367188)
@(5, 0xD0000000, 0x43E63D3E, -0.000045776367188, -0.000045776367188)
@(5, 0xD0000000, 0x8084280A, -0.000045776367188, -0.000045776367188)
@(5, 0xD0000000, 0x8084380B, 0.000045776367188, 0.000045776367188)
@(5, 0xD0000000, 0x8084480C, -0.000045776367188, -0.000045776367188)
@(5, 0xD0000000, 0x8084A802, -0.000045776367188, -0.000045776367188)
@(5, 0xD0000000, 0x8084E806, 0.000045776367188, 0.000045776367188)
@(5, 0xD0000000, 0x8286480C, 0.000045776367188, 0.000045776367188)
@(5, 0x0000D000, 0x834B7574, -0.000043869018555, -0.000043869018555)
@(5, 0x0000D000, 0x834B7576, -0.000043869018555, -0.000043869018555)
@(5, 0x0000D000, 0x834B7A89, 0.000043869018555, 0.000043869018555)
@(5, 0x0000D000, 0x834B7A8B, 0.000043869018555, 0.000043869018555)
@(5, 0x0000D000, 0x834B8579, 0.000043869018555, 0.000043869018555)
@(5, 0x0000D000, 0x834B857B, 0.000043869018555, 0.000043869018555)
@(5, 0x0000D000, 0x834B8A84, -0.000043869018555, -0.000043869018555)
@(5, 0x0000D000, 0x834B8A86, -0.000043869018555, -0.000043869018555)
@(5, 0x0000D000, 0x8C447574, 0.000043869018555, 0.000043869018555)
@(5, 0x0000D000, 0x8C447576, 0.000043869018555, 0.000043869018555)
@(5, 0x000000B0, 0x01800088, -0.000034332275391, -0.000034332275391)
@(5, 0x000000B0, 0x01890088, -0.000034332275391, -0.000034332275391)
@(5, 0x000000B0, 0x07700077, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x00770770, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x0077077F, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x00770780, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x0077078F, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x00770870, 0.000030517578125, 0.000030517578125)
@(5, 0x00B00000, 0x0077087F, 0.000030517578125, 0.000030517578125)
@(5, 0x00B00000, 0x00770880, 0.000030517578125, 0.000030517578125)
@(5, 0x00B00000, 0x0077088F, 0.000030517578125, 0.000030517578125)
@(5, 0x00B00000, 0x00880078, -0.000030517578125, -0.000030517578125)
@(5, 0x00B00000, 0x0088007F, -0.000030517578125, -0.000030517578125)
@(5, 0x0E000000, 0x0440A04E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x0440AA4E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x044AA04E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x044AAA4E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x04E0A04E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x04E0AA4E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x04EAA04E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x04EAAA4E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x0E40A04E, -0.000022888183594, -0.000022888183594)
@(5, 0x0E000000, 0x0E40AA4E, -0.000022888183594, -0.000022888183594)
@(5, 0x00000C00, 0x00044208, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x0004450F, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x00044808, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x00044F0F, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x0004E202, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x0004E505, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x0004E802, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x0004EF05, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x000E4208, -0.000008583068848, -0.000008583068848)
@(5, 0x00000C00, 0x000E450F, -0.000008583068848, -0.000008583068848)
@(5, 0x00000100, 0x368B0440, 0.000007629394531, 0.000007629394531)
@(5, 0x00000100, 0x368B0EEA, 0.000007629394531, 0.000007629394531)
@(5, 0x00000100, 0x3C8B0440, 0.000007629394531, 0.000007629394531)
@(5, 0x00000100, 0x3C8B0EEA, 0.000007629394531, 0.000007629394531)
@(5, 0x00000500, 0x488C8888, 0.000007629394531, 0.000007629394531)
@(5, 0x00000500, 0x4CC88787, 0.000007629394531, 0.000007629394531)
@(5, 0x00000500, 0x4CC88888, -0.000007629394531, -0.000007629394531)
@(5, 0x00000E00, 0x30470440, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x3047044A, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x304704E0, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x304704EA, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x30470E40, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x30470E4A, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x30470EE0, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x30470EEA, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x3A470440, 0.000007629394531, 0.000007629394531)
@(5, 0x00000E00, 0x3A47044A, 0.000007629394531, 0.000007629394531)
@(5, 0x05000000, 0x87874CC8, 0.000007629394531, 0.000007629394531)
@(5, 0x05000000, 0x8888488C, 0.000007629394531, 0.000007629394531)
@(5, 0x05000000, 0x88884CC8, -0.000007629394531, -0.000007629394531)
@(5, 0x00000D00, 0x42C88888, 0.000007152557373, 0.000007152557373)
@(5, 0x00000D00, 0x48C88888, 0.000007152557373, 0.000007152557373)
@(5, 0x09000000, 0x81610008, -0.000007152557373, -0.000007152557373)
@(5, 0x09000000, 0x83430008, 0.000007152557373, 0.000007152557373)
@(5, 0x09000000, 0x84440008, -0.000007152557373, -0.000007152557373)
@(5, 0x09000000, 0x86660008, 0.000007152557373, 0.000007152557373)
@(5, 0x09000000, 0x89660008, -0.000007152557373, -0.000007152557373)
@(5, 0x09000000, 0x8B440008, 0.000007152557373, 0.000007152557373)
@(5, 0x09000000, 0x8C430008, -0.000007152557373, -0.000007152557373)
@(5, 0x09000000, 0x8E610008, 0.000007152557373, 0.000007152557373)
@(5, 0x00000100, 0x368B04EA, 0.000005722045898, 0.000005722045898)
@(5, 0x00000100, 0x368B0642, -0.000005722045898, -0.000005722045898)
@(5, 0x00000100, 0x368B06E8, -0.000005722045898, -0.000005722045898)
@(5, 0x00000100, 0x368B0C42, -0.000005722045898, -0.000005722045898)
@(5, 0x00000100, 0x368B0CE8, -0.000005722045898, -0.000005722045898)
@(5, 0x00000100, 0x368B0E40, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x00448888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x06888888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x0A448888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x0C888888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x44048888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x44048F8F, -0.000005722045898, -0.000005722045898)
@(5, 0x00000D00, 0x4E048888, 0.000005722045898, 0.000005722045898)
@(5, 0x00000D00, 0x4E048F8F, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x0440368B, 0.000005722045898, 0.000005722045898)
@(5, 0x01000000, 0x04403C8B, 0.000005722045898, 0.000005722045898)
@(5, 0x01000000, 0x04EA368B, 0.000005722045898, 0.000005722045898)
@(5, 0x01000000, 0x04EA3C8B, 0.000005722045898, 0.000005722045898)
@(5, 0x01000000, 0x0642368B, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x06423C8B, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x06E8368B, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x06E83C8B, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x0C42368B, -0.000005722045898, -0.000005722045898)
@(5, 0x01000000, 0x0C423C8B, -0.000005722045898, -0.000005722045898)
@(5, 0x03000000, 0x81610008, -0.000005722045898, -0.000005722045898)
@(5, 0x03000000, 0x83430008, 0.000005722045898, 0.000005722045898)
@(5, 0x03000000, 0x84440008, -0.000005722045898, -0.000005722045898)
@(5, 0x03000000, 0x86660008, 0.000005722045898, 0.000005722045898)
@(5, 0x03000000, 0x89660008, -0.000005722045898, -0.000005722045898)
@(5, 0x03000000, 0x8B440008, 0.000005722045898, 0.000005722045898)
@(5, 0x03000000, 0x8C430008, -0.000005722045898, -0.000005722045898)
@(5, 0x03000000, 0x8E610008, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x0440368B, -0.000005722045898, -0.000005722045898)
@(5, 0x04000000, 0x04403C8B, -0.000005722045898, -0.000005722045898)
@(5, 0x04000000, 0x04EA368B, -0.000005722045898, -0.000005722045898)
@(5, 0x04000000, 0x04EA3C8B, -0.000005722045898, -0.000005722045898)
@(5, 0x04000000, 0x0642368B, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x06423C8B, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x06E8368B, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x06E83C8B, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x0C42368B, 0.000005722045898, 0.000005722045898)
@(5, 0x04000000, 0x0C423C8B, 0.000005722045898, 0.000005722045898)
@(5, 0x07000000, 0x81610008, -0.000005722045898, -0.000005722045898)
@(5, 0x07000000, 0x83430008, 0.000005722045898, 0.000005722045898)
@(5, 0x07000000, 0x84440008, -0.000005722045898, -0.000005722045898)
@(5, 0x07000000, 0x86660008, 0.000005722045898, 0.000005722045898)
@(5, 0x07000000, 0x89660008, -0.000005722045898, -0.000005722045898)
@(5, 0x07000000, 0x8B440008, 0.000005722045898, 0.000005722045898)
@(5, 0x07000000, 0x8C430008, -0.000005722045898, -0.000005722045898)
@(5, 0x07000000, 0x8E610008, 0.000005722045898, 0.000005722045898)
@(5, 0x00000300, 0x42C88888, -0.000004768371582, -0.000004768371582)
@(5, 0x00000300, 0x48C88888, -0.000004768371582, -0.000004768371582)
@(5, 0x00000700, 0x42C88888, -0.000004768371582, -0.000004768371582)
@(5, 0x00000700, 0x440046E0, -0.000004768371582, -0.000004768371582)
@(5, 0x00000700, 0x44004BED, 0.000004768371582, 0.000004768371582)
@(5, 0x00000700, 0x44004EE8, 0.000004768371582, 0.000004768371582)
@(5, 0x00000700, 0x4400E14D, 0.000004768371582, 0.000004768371582)
@(5, 0x00000700, 0x4400E448, 0.000004768371582, 0.000004768371582)
@(5, 0x00000700, 0x4400EC40, -0.000004768371582, -0.000004768371582)
@(5, 0x00000700, 0x460246E0, 0.000004768371582, 0.000004768371582)
@(5, 0x00000700, 0x46024BED, -0.000004768371582, -0.000004768371582)
@(5, 0x00000700, 0x46024EE8, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x8282078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000800, 0x82820870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x858A078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000800, 0x858A0870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x8787078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000800, 0x87870870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x8887078F, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x88870870, 0.000004768371582, 0.000004768371582)
@(5, 0x00000A00, 0x8282078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000A00, 0x82820870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000A00, 0x858A078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000A00, 0x858A0870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000A00, 0x8787078F, 0.000004768371582, 0.000004768371582)
@(5, 0x00000A00, 0x87870870, -0.000004768371582, -0.000004768371582)
@(5, 0x00000A00, 0x8887078F, -0.000004768371582, -0.000004768371582)
@(5, 0x00000A00, 0x88870870, 0.000004768371582, 0.000004768371582)
@(5, 0x02000000, 0x2000A22A, -0.000004768371582, -0.000004768371582)
@(5, 0x02000000, 0x2000A2A2, 0.000004768371582, 0.000004768371582)
@(5, 0x09000000, 0x80000901, 0.000004768371582, 0.000004768371582)
@(5, 0x09000000, 0x8343040C, -0.000004768371582, -0.000004768371582)
@(5, 0x00000800, 0x00044208, 0.000004291534424, 0.000004291534424)
@(5, 0x00000800, 0x0004450F, 0.000004291534424, 0.000004291534424)
@(5, 0x00000A00, 0x00044208, -0.000004291534424, -0.000004291534424)
@(5, 0x00000A00, 0x0004450F, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x01010051, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x01010415, 0.000004291534424, 0.000004291534424)
@(5, 0x0B000000, 0x01010697, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x01010A5B, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x01010C9D, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x01010E1F, 0.000004291534424, 0.000004291534424)
@(5, 0x0B000000, 0x05050051, 0.000004291534424, 0.000004291534424)
@(5, 0x0B000000, 0x05050415, -0.000004291534424, -0.000004291534424)
@(5, 0x0B000000, 0x05050697, 0.000004291534424, 0.000004291534424)
@(5, 0x0B000000, 0x05050A5B, 0.000004291534424, 0.000004291534424)
@(5, 0x00000200, 0x23001803, 0.000003814697266, 0.000003814697266)
@(5, 0x00000200, 0x23005807, -0.000003814697266, -0.000003814697266)
@(5, 0x00000200, 0x2300980B, -0.000003814697266, -0.000003814697266)
@(5, 0x00000200, 0x2308180B, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x00448888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x06888888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x0A448888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x0C888888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x44048888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x44048F8F, 0.000003814697266, 0.000003814697266)
@(5, 0x00000300, 0x4E048888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000300, 0x4E048F8F, 0.000003814697266, 0.000003814697266)
@(5, 0x00000400, 0x0848C1C4, -0.000003814697266, -0.000003814697266)
@(5, 0x00000400, 0x0848C3CE, -0.000003814697266, -0.000003814697266)
@(5, 0x00000500, 0x1001808F, -0.000003814697266, -0.000003814697266)
@(5, 0x00000500, 0x10018788, 0.000003814697266, 0.000003814697266)
@(5, 0x00000500, 0x10018888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000500, 0x10018F8F, 0.000003814697266, 0.000003814697266)
@(5, 0x00000500, 0x14458888, 0.000003814697266, 0.000003814697266)
@(5, 0x00000500, 0x43378787, 0.000003814697266, 0.000003814697266)
@(5, 0x00000500, 0x43378888, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x0008700F, 0.000003814697266, 0.000003814697266)
@(5, 0x00000900, 0x00087708, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x00087808, 0.000003814697266, 0.000003814697266)
@(5, 0x00000900, 0x00087F0F, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x00088000, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x00088707, 0.000003814697266, 0.000003814697266)
@(5, 0x00000900, 0x00088807, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x00088F00, 0.000003814697266, 0.000003814697266)
@(5, 0x00000900, 0x0208200A, -0.000003814697266, -0.000003814697266)
@(5, 0x00000900, 0x0208270D, 0.000003814697266, 0.000003814697266)
@(5, 0x00000B00, 0x02202800, -0.000003814697266, -0.000003814697266)
@(5, 0x00000B00, 0x02202808, 0.000003814697266, 0.000003814697266)
@(5, 0x00000B00, 0x02207805, -0.000003814697266, -0.000003814697266)
