PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
18246  0x0000000A  0x20020A88             -0.0312             -0.0312    1.0000  Y
18247  0x0000000A  0x200208FF              0.0273              0.0273    0.8074  Y
18248  0x0000000A  0xF00F0A55             -0.0430             -0.0430    1.4594  Y
18249  0x0000000A  0xA00A0F55             -0.0234             -0.0234    0.5850  Y
18250  0x0000000A  0xF00F0CBB             -0.0234             -0.0234    0.5850  Y
18251  0x0000000A  0xF00F04BB             -0.0391             -0.0391    1.3219  Y
18252  0x0000000A  0xF00F01BB              0.0234              0.0234    0.5850  Y
18253  0x0000000A  0xA00A0CBB              0.0234              0.0234    0.5850  Y
18254  0x0000000A  0xA00A04BB              0.0234              0.0234    0.5850  Y
18255  0x0000000A  0xA00A01BB             -0.0430             -0.0430    1.4594  Y
18256  0x0000000A  0x700704BB             -0.0234             -0.0234    0.5850  Y
18257  0x0000000A  0x700701BB              0.0234              0.0234    0.5850  Y
18258  0x0000000A  0x70070CDD             -0.0176             -0.0176    0.1699  Y
18259  0x0000000A  0x70070ADD             -0.0215             -0.0215    0.4594  Y
18260  0x0000000A  0x700708DD             -0.0176             -0.0176    0.1699  Y
18261  0x0000000A  0x70070899             -0.0176             -0.0176    0.1699  Y
18262  0x0000000A  0x50050C99              0.0352              0.0352    1.1699  Y
18263  0x0000000A  0x50050ADD             -0.0176             -0.0176    0.1699  Y
18264  0x0000000A  0x500508DD              0.0352              0.0352    1.1699  Y
18265  0x0000000A  0x10010E99             -0.0176             -0.0176    0.1699  Y
18266  0x0000000A  0x10010CDD              0.0352              0.0352    1.1699  Y
18267  0x0000000A  0x10010ADD             -0.0176             -0.0176    0.1699  Y
18268  0x0000000A  0x10010899              0.0352              0.0352    1.1699  Y
18269  0x0000000A  0xE00E0799             -0.0234             -0.0234    0.5850  Y
18270  0x0000000A  0xE00E03DD             -0.0234             -0.0234    0.5850  Y
18271  0x0000000A  0x400409DD             -0.0312             -0.0312    1.0000  Y
18272  0x0000000A  0x70070266             -0.0234             -0.0234    0.5850  Y
18273  0x0000000A  0x40040166             -0.0234             -0.0234    0.5850  Y
18274  0x0000000A  0xE00E0866             -0.0195             -0.0195    0.3219  Y
18275  0x0000000A  0x40040266             -0.0547             -0.0547    1.8074  Y
18276  0x0000000A  0xE00E0FBB             -0.0234             -0.0234    0.5850  Y
18277  0x0000000A  0x400405BB             -0.0234             -0.0234    0.5850  Y
18278  0x0000000A  0x70070066              0.0234              0.0234    0.5850  Y
18279  0x0000000A  0x60060566             -0.0254             -0.0254    0.7004  Y
18280  0x0000000A  0x60060166              0.0234              0.0234    0.5850  Y
18281  0x0000000A  0x30030066             -0.0254             -0.0254    0.7004  Y
18282  0x0000000A  0x70070CBB             -0.0176             -0.0176    0.1699  Y
18283  0x0000000A  0x700709BB             -0.0254             -0.0254    0.7004  Y
18284  0x0000000A  0x50050566              0.0176              0.0176    0.1699  Y
18285  0x0000000A  0x300308BB             -0.0410             -0.0410    1.3923  Y
18286  0x0000000A  0x30030366              0.0176              0.0176    0.1699  Y
18287  0x0000000A  0x20020CBB             -0.0254             -0.0254    0.7004  Y
18288  0x0000000A  0x200209BB             -0.0566             -0.0566    1.8580  Y
18289  0x0000000A  0x50050EBB             -0.0312             -0.0312    1.0000  Y
18290  0x0000000A  0x50050DCC             -0.0195             -0.0195    0.3219  Y
18291  0x0000000A  0x500509CC             -0.0273             -0.0273    0.8074  Y
18292  0x0000000A  0x10010DCC             -0.0273             -0.0273    0.8074  Y
18293  0x0000000A  0x10010ABB             -0.0312             -0.0312    1.0000  Y
18294  0x0000000A  0x100109CC             -0.0195             -0.0195    0.3219  Y
18295  0x0000000A  0xD00D0E33             -0.0312             -0.0312    1.0000  Y
18296  0x0000000A  0xD00D0C11             -0.0586             -0.0586    1.9069  Y
18297  0x0000000A  0xD00D0A33             -0.0234             -0.0234    0.5850  Y
18298  0x0000000A  0xD00D0811             -0.0664             -0.0664    2.0875  Y
18299  0x0000000A  0xD00D0633             -0.0273             -0.0273    0.8074  Y
18300  0x0000000A  0xD00D0411             -0.0625             -0.0625    2.0000  Y
18301  0x0000000A  0xD00D0233              0.0273              0.0273    0.8074  Y
18302  0x0000000A  0xD00D0011              0.0625              0.0625    2.0000  Y
18303  0x0000000A  0x90090E33             -0.0234             -0.0234    0.5850  Y
18304  0x0000000A  0x90090C11             -0.0664             -0.0664    2.0875  Y
18305  0x0000000A  0x90090A33             -0.0312             -0.0312    1.0000  Y
18306  0x0000000A  0x90090811             -0.0586             -0.0586    1.9069  Y
18307  0x0000000A  0x90090633             -0.0273             -0.0273    0.8074  Y
18308  0x0000000A  0x90090411             -0.0625             -0.0625    2.0000  Y
18309  0x0000000A  0x90090233              0.0273              0.0273    0.8074  Y
18310  0x0000000A  0x90090011              0.0625              0.0625    2.0000  Y
18311  0x0000000A  0x50050E33             -0.0273             -0.0273    0.8074  Y
18312  0x0000000A  0x50050C11             -0.0625             -0.0625    2.0000  Y
18313  0x0000000A  0x50050A33             -0.0273             -0.0273    0.8074  Y
18314  0x0000000A  0x50050811             -0.0625             -0.0625    2.0000  Y
18315  0x0000000A  0x10010E33              0.0273              0.0273    0.8074  Y
18316  0x0000000A  0x10010C11              0.0625              0.0625    2.0000  Y
18317  0x0000000A  0x10010A33              0.0273              0.0273    0.8074  Y
18318  0x0000000A  0x10010811              0.0625              0.0625    2.0000  Y
18319  0x0000000A  0xD00D0FEE             -0.0234             -0.0234    0.5850  Y
18320  0x0000000A  0xD00D0BEE              0.0234              0.0234    0.5850  Y
18321  0x0000000A  0xD00D07EE              0.0234              0.0234    0.5850  Y
18322  0x0000000A  0xD00D03EE              0.0234              0.0234    0.5850  Y
18323  0x0000000A  0x90090FEE             -0.0234             -0.0234    0.5850  Y
18324  0x0000000A  0x90090BEE              0.0234              0.0234    0.5850  Y
18325  0x0000000A  0x900907EE              0.0234              0.0234    0.5850  Y
18326  0x0000000A  0x900903EE              0.0234              0.0234    0.5850  Y
18327  0x0000000A  0x500507EE              0.0234              0.0234    0.5850  Y
18328  0x0000000A  0x500503EE              0.0234              0.0234    0.5850  Y
18329  0x0000000A  0x100107EE             -0.0234             -0.0234    0.5850  Y
18330  0x0000000A  0x100103EE             -0.0234             -0.0234    0.5850  Y
18331  0x0000000A  0xB00B05EE              0.0234              0.0234    0.5850  Y
18332  0x0000000A  0xE00E0411              0.0312              0.0312    1.0000  Y
18333  0x0000000A  0xE00E0011             -0.0312             -0.0312    1.0000  Y
18334  0x0000000A  0x70070511              0.0234              0.0234    0.5850  Y
18335  0x0000000A  0x50050F11              0.0312              0.0312    1.0000  Y
18336  0x0000000A  0x50050733             -0.0234             -0.0234    0.5850  Y
18337  0x0000000A  0x50050511             -0.0234             -0.0234    0.5850  Y
18338  0x0000000A  0x40040633             -0.0234             -0.0234    0.5850  Y
18339  0x0000000A  0x40040611              0.0234              0.0234    0.5850  Y
18340  0x0000000A  0x40040411             -0.0234             -0.0234    0.5850  Y
18341  0x0000000A  0x40040233              0.0234              0.0234    0.5850  Y
18342  0x0000000A  0x40040211              0.0391              0.0391    1.3219  Y
18343  0x0000000A  0x40040011              0.0234              0.0234    0.5850  Y
18344  0x0000000A  0x30030511              0.0391              0.0391    1.3219  Y
18345  0x0000000A  0x10010F11             -0.0312             -0.0312    1.0000  Y
18346  0x0000000A  0x10010733              0.0234              0.0234    0.5850  Y
18347  0x0000000A  0x10010511              0.0234              0.0234    0.5850  Y
18348  0x0000000A  0xE00E0F11              0.0312              0.0312    1.0000  Y
18349  0x0000000A  0xE00E0D33              0.0273              0.0273    0.8074  Y
18350  0x0000000A  0xE00E0511             -0.0625             -0.0625    2.0000  Y
18351  0x0000000A  0x70070044              0.0312              0.0312    1.0000  Y
18352  0x0000000A  0x40040F11             -0.0625             -0.0625    2.0000  Y
18353  0x0000000A  0x40040344              0.0312              0.0312    1.0000  Y
18354  0x0000000A  0xE00E00EE             -0.0312             -0.0312    1.0000  Y
18355  0x0000000A  0xE00E0044             -0.0312             -0.0312    1.0000  Y
18356  0x0000000A  0x40040AEE             -0.0312             -0.0312    1.0000  Y
18357  0x0000000A  0x40040A44             -0.0312             -0.0312    1.0000  Y
18358  0x0000000A  0x40040044              0.0312              0.0312    1.0000  Y
18359  0x0000000A  0x70070577              0.0332              0.0332    1.0875  Y
18360  0x0000000A  0x70070255             -0.0293             -0.0293    0.9069  Y
18361  0x0000000A  0x70070211              0.0254              0.0254    0.7004  Y
18362  0x0000000A  0x70070133              0.0332              0.0332    1.0875  Y
18363  0x0000000A  0x70070033              0.0215              0.0215    0.4594  Y
18364  0x0000000A  0x30030755              0.0215              0.0215    0.4594  Y
18365  0x0000000A  0x30030611              0.0254              0.0254    0.7004  Y
18366  0x0000000A  0x30030577             -0.0234             -0.0234    0.5850  Y
18367  0x0000000A  0x30030477              0.0371              0.0371    1.2479  Y
18368  0x0000000A  0x30030433              0.0215              0.0215    0.4594  Y
18369  0x0000000A  0x30030211             -0.0254             -0.0254    0.7004  Y
18370  0x0000000A  0x30030133             -0.0234             -0.0234    0.5850  Y
18371  0x0000000A  0x20020655              0.0215              0.0215    0.4594  Y
18372  0x0000000A  0x20020477             -0.0234             -0.0234    0.5850  Y
18373  0x0000000A  0x20020433              0.0332              0.0332    1.0875  Y
18374  0x0000000A  0x20020077              0.0332              0.0332    1.0875  Y
18375  0x0000000A  0x20020033             -0.0234             -0.0234    0.5850  Y
18376  0x0000000A  0x70070455             -0.0234             -0.0234    0.5850  Y
18377  0x0000000A  0x70070055             -0.0234             -0.0234    0.5850  Y
18378  0x0000000A  0x70070011              0.0430              0.0430    1.4594  Y
18379  0x0000000A  0x60060744              0.0234              0.0234    0.5850  Y
18380  0x0000000A  0x60060244              0.0273              0.0273    0.8074  Y
18381  0x0000000A  0x50050255             -0.0234             -0.0234    0.5850  Y
18382  0x0000000A  0x50050211             -0.0273             -0.0273    0.8074  Y
18383  0x0000000A  0x30030455              0.0195              0.0195    0.3219  Y
18384  0x0000000A  0x30030411             -0.0273             -0.0273    0.8074  Y
18385  0x0000000A  0x30030244              0.0234              0.0234    0.5850  Y
18386  0x0000000A  0x20020CEE              0.0176              0.0176    0.1699  Y
18387  0x0000000A  0x10010655              0.0195              0.0195    0.3219  Y
18388  0x0000000A  0x10010611              0.0430              0.0430    1.4594  Y
18389  0x0000000A  0x10010255             -0.0234             -0.0234    0.5850  Y
18390  0x0000000A  0x60060544              0.0352              0.0352    1.1699  Y
18391  0x0000000A  0x50050744             -0.0273             -0.0273    0.8074  Y
18392  0x0000000A  0x30030144             -0.0273             -0.0273    0.8074  Y
18393  0x0000000A  0x10010244              0.0352              0.0352    1.1699  Y
18394  0x0000000A  0x50050BEE              0.0312              0.0312    1.0000  Y
18395  0x0000000A  0x50050544             -0.0234             -0.0234    0.5850  Y
18396  0x0000000A  0x50050144             -0.0234             -0.0234    0.5850  Y
18397  0x0000000A  0x10010FEE              0.0312              0.0312    1.0000  Y
18398  0x0000000A  0x10010544             -0.0234             -0.0234    0.5850  Y
18399  0x0000000A  0x10010144             -0.0234             -0.0234    0.5850  Y
18400  0x0000000A  0x60060766             -0.0352             -0.0352    1.1699  Y
18401  0x0000000A  0x60060633              0.0234              0.0234    0.5850  Y
18402  0x0000000A  0x60060533             -0.0352             -0.0352    1.1699  Y
18403  0x0000000A  0x60060066             -0.0254             -0.0254    0.7004  Y
18404  0x0000000A  0x50050766              0.0254              0.0254    0.7004  Y
18405  0x0000000A  0x50050633             -0.0488             -0.0488    1.6439  Y
18406  0x0000000A  0x50050533              0.0234              0.0234    0.5850  Y
18407  0x0000000A  0x50050366              0.0215              0.0215    0.4594  Y
18408  0x0000000A  0x50050322              0.0195              0.0195    0.3219  Y
18409  0x0000000A  0x20020577              0.0488              0.0488    1.6439  Y
18410  0x0000000A  0x20020466              0.0215              0.0215    0.4594  Y
18411  0x0000000A  0x20020133              0.0195              0.0195    0.3219  Y
18412  0x0000000A  0x10010766              0.0215              0.0215    0.4594  Y
18413  0x0000000A  0x10010722              0.0195              0.0195    0.3219  Y
18414  0x0000000A  0x10010366              0.0254              0.0254    0.7004  Y
18415  0x0000000A  0x10010233             -0.0488             -0.0488    1.6439  Y
18416  0x0000000A  0x10010066             -0.0352             -0.0352    1.1699  Y
18417  0x0000000A  0xC00C0633             -0.0195             -0.0195    0.3219  Y
18418  0x0000000A  0xC00C0533              0.0195              0.0195    0.3219  Y
18419  0x0000000A  0xC00C0466             -0.0273             -0.0273    0.8074  Y
18420  0x0000000A  0xC00C0233             -0.0195             -0.0195    0.3219  Y
18421  0x0000000A  0xC00C0133              0.0352              0.0352    1.1699  Y
18422  0x0000000A  0xC00C0066             -0.0195             -0.0195    0.3219  Y
18423  0x0000000A  0xB00B0766              0.0176              0.0176    0.1699  Y
18424  0x0000000A  0xB00B0633             -0.0195             -0.0195    0.3219  Y
18425  0x0000000A  0xB00B0577              0.0293              0.0293    0.9069  Y
18426  0x0000000A  0xB00B0533              0.0195              0.0195    0.3219  Y
18427  0x0000000A  0xB00B0366              0.0176              0.0176    0.1699  Y
18428  0x0000000A  0xB00B0233             -0.0195             -0.0195    0.3219  Y
18429  0x0000000A  0xB00B0133              0.0312              0.0312    1.0000  Y
18430  0x0000000A  0xB00B0066             -0.0176             -0.0176    0.1699  Y
18431  0x0000000A  0x60060F33              0.0195              0.0195    0.3219  Y
18432  0x0000000A  0x60060D66             -0.0176             -0.0176    0.1699  Y
18433  0x0000000A  0x60060A66             -0.0195             -0.0195    0.3219  Y
18434  0x0000000A  0x60060833              0.0195              0.0195    0.3219  Y
18435  0x0000000A  0x60060711             -0.0371             -0.0371    1.2479  Y
18436  0x0000000A  0x60060455             -0.0195             -0.0195    0.3219  Y
18437  0x0000000A  0x60060411              0.0352              0.0352    1.1699  Y
18438  0x0000000A  0x60060055             -0.0352             -0.0352    1.1699  Y
18439  0x0000000A  0x60060011              0.0195              0.0195    0.3219  Y
18440  0x0000000A  0x50050F33             -0.0195             -0.0195    0.3219  Y
18441  0x0000000A  0x50050D66              0.0176              0.0176    0.1699  Y
18442  0x0000000A  0x50050833             -0.0195             -0.0195    0.3219  Y
18443  0x0000000A  0x50050711              0.0352              0.0352    1.1699  Y
18444  0x0000000A  0x50050411             -0.1133             -0.1133    2.8580  Y
18445  0x0000000A  0x50050355             -0.0352             -0.0352    1.1699  Y
18446  0x0000000A  0x20020F33              0.0352              0.0352    1.1699  Y
18447  0x0000000A  0x20020C77              0.0293              0.0293    0.9069  Y
18448  0x0000000A  0x20020A66             -0.0273             -0.0273    0.8074  Y
18449  0x0000000A  0x20020833              0.0312              0.0312    1.0000  Y
18450  0x0000000A  0x20020755             -0.0332             -0.0332    1.0875  Y
18451  0x0000000A  0x20020311             -0.0371             -0.0371    1.2479  Y
18452  0x0000000A  0x10010F33             -0.0195             -0.0195    0.3219  Y
18453  0x0000000A  0x10010D66              0.0176              0.0176    0.1699  Y
18454  0x0000000A  0x10010833             -0.0195             -0.0195    0.3219  Y
18455  0x0000000A  0x10010711              0.0195              0.0195    0.3219  Y
18456  0x0000000A  0x10010355             -0.0195             -0.0195    0.3219  Y
18457  0x0000000A  0x10010011             -0.1133             -0.1133    2.8580  Y
18458  0x0000000A  0xC00C0F33             -0.0391             -0.0391    1.3219  Y
18459  0x0000000A  0xC00C0D66              0.0352              0.0352    1.1699  Y
18460  0x0000000A  0xC00C0A66              0.0391              0.0391    1.3219  Y
18461  0x0000000A  0xC00C0833             -0.0391             -0.0391    1.3219  Y
18462  0x0000000A  0xC00C0711              0.0234              0.0234    0.5850  Y
18463  0x0000000A  0xB00B0F33             -0.0391             -0.0391    1.3219  Y
18464  0x0000000A  0xB00B0D66              0.0469              0.0469    1.5850  Y
18465  0x0000000A  0xB00B0C77              0.0234              0.0234    0.5850  Y
18466  0x0000000A  0xB00B0A66              0.0352              0.0352    1.1699  Y
18467  0x0000000A  0xB00B0922              0.0195              0.0195    0.3219  Y
18468  0x0000000A  0xB00B0833             -0.0273             -0.0273    0.8074  Y
18469  0x0000000A  0xB00B0755             -0.0176             -0.0176    0.1699  Y
18470  0x0000000A  0xB00B0711              0.0176              0.0176    0.1699  Y
18471  0x0000000A  0xB00B0411             -0.0176             -0.0176    0.1699  Y
18472  0x0000000A  0xB00B0011             -0.0176             -0.0176    0.1699  Y
18473  0x0000000A  0x60060D11              0.0234              0.0234    0.5850  Y
18474  0x0000000A  0x60060A11              0.0176              0.0176    0.1699  Y
18475  0x0000000A  0x50050A11             -0.0176             -0.0176    0.1699  Y
18476  0x0000000A  0x20020E55             -0.0176             -0.0176    0.1699  Y
18477  0x0000000A  0x10010A11             -0.0176             -0.0176    0.1699  Y
18478  0x0000000A  0xC00C0D11             -0.0469             -0.0469    1.5850  Y
18479  0x0000000A  0xC00C0A11             -0.0352             -0.0352    1.1699  Y
18480  0x0000000A  0xB00B0D11             -0.0352             -0.0352    1.1699  Y
18481  0x0000000A  0xB00B0A11             -0.0430             -0.0430    1.4594  Y
18482  0x0000000B  0xE00E0744              0.0195              0.0195    0.3219  Y
18483  0x0000000B  0xE00E0344              0.0195              0.0195    0.3219  Y
18484  0x0000000B  0x70070A44              0.0195              0.0195    0.3219  Y
18485  0x0000000B  0x30030A44              0.0195              0.0195    0.3219  Y
18486  0x0000000B  0xE00E0A44             -0.0391             -0.0391    1.3219  Y
18487  0x0000000B  0xE00E0044             -0.0234             -0.0234    0.5850  Y
18488  0x0000000B  0x40040A44             -0.0234             -0.0234    0.5850  Y
18489  0x0000000B  0xF00F00FF              0.0234              0.0234    0.5850  Y
18490  0x0000000B  0xC00C0B33             -0.0312             -0.0312    1.0000  Y
18491  0x0000000B  0x80080F33             -0.0312             -0.0312    1.0000  Y
18492  0x0000000B  0xB00B0466             -0.0215             -0.0215    0.4594  Y
18493  0x0000000B  0x20020D66             -0.0215             -0.0215    0.4594  Y
18494  0x0000000B  0xC00C0D66              0.0234              0.0234    0.5850  Y
18495  0x0000000B  0xC00C0C77             -0.0176             -0.0176    0.1699  Y
18496  0x0000000B  0xB00B0B77             -0.0176             -0.0176    0.1699  Y
18497  0x0000000B  0xB00B0A66              0.0234              0.0234    0.5850  Y
18498  0x0000000B  0x600609DD             -0.0234             -0.0234    0.5850  Y
18499  0x0000000B  0x40040BDD             -0.0234             -0.0234    0.5850  Y
18500  0x0000000B  0xD00D0499             -0.0312             -0.0312    1.0000  Y
18501  0x0000000B  0x90090099             -0.0312             -0.0312    1.0000  Y
18502  0x0000000B  0x800805DD              0.0234              0.0234    0.5850  Y
18503  0x0000000B  0x70070ADD              0.0205              0.0205    0.3923  Y
18504  0x0000000B  0x400409DD              0.0234              0.0234    0.5850  Y
18505  0x0000000B  0xD00D0F66             -0.0176             -0.0176    0.1699  Y
18506  0x0000000B  0xD00D0F22              0.0176              0.0176    0.1699  Y
18507  0x0000000B  0x90090B66             -0.0176             -0.0176    0.1699  Y
18508  0x0000000B  0x90090B22              0.0176              0.0176    0.1699  Y
18509  0x0000000B  0xD00D0E77              0.0176              0.0176    0.1699  Y
18510  0x0000000B  0xD00D0E33             -0.0254             -0.0254    0.7004  Y
18511  0x0000000B  0xD00D0A33             -0.0176             -0.0176    0.1699  Y
18512  0x0000000B  0xD00D0633             -0.0215             -0.0215    0.4594  Y
18513  0x0000000B  0xD00D0233              0.0215              0.0215    0.4594  Y
18514  0x0000000B  0x90090E33             -0.0176             -0.0176    0.1699  Y
18515  0x0000000B  0x90090A77              0.0176              0.0176    0.1699  Y
18516  0x0000000B  0x90090A33             -0.0254             -0.0254    0.7004  Y
18517  0x0000000B  0x90090633             -0.0215             -0.0215    0.4594  Y
18518  0x0000000B  0x90090233              0.0215              0.0215    0.4594  Y
18519  0x0000000B  0x50050E33             -0.0215             -0.0215    0.4594  Y
18520  0x0000000B  0x50050A33             -0.0215             -0.0215    0.4594  Y
18521  0x0000000B  0x10010E33              0.0215              0.0215    0.4594  Y
18522  0x0000000B  0x10010A33              0.0215              0.0215    0.4594  Y
18523  0x0000000B  0xD00D0D44              0.0234              0.0234    0.5850  Y
18524  0x0000000B  0x90090944              0.0234              0.0234    0.5850  Y
18525  0x0000000B  0x60060BDD              0.0303              0.0303    0.9542  Y
18526  0x0000000B  0x50050899              0.0176              0.0176    0.1699  Y
18527  0x0000000B  0x10010C99              0.0176              0.0176    0.1699  Y
18528  0x0000000B  0x60060EDD              0.0186              0.0186    0.2479  Y
18529  0x0000000B  0x30030BDD              0.0186              0.0186    0.2479  Y
18530  0x0000000B  0xA00A05FF              0.0312              0.0312    1.0000  Y
18531  0x0000000B  0xF00F0DAA             -0.0234             -0.0234    0.5850  Y
18532  0x0000000B  0xF00F0933             -0.0195             -0.0195    0.3219  Y
18533  0x0000000B  0xF00F08AA             -0.0195             -0.0195    0.3219  Y
18534  0x0000000B  0xF00F05AA             -0.0312             -0.0312    1.0000  Y
18535  0x0000000B  0xF00F0433              0.0195              0.0195    0.3219  Y
18536  0x0000000B  0xF00F00AA              0.0234              0.0234    0.5850  Y
18537  0x0000000B  0xA00A0DAA              0.0234              0.0234    0.5850  Y
18538  0x0000000B  0xA00A0C33             -0.0195             -0.0195    0.3219  Y
18539  0x0000000B  0xA00A05AA              0.0234              0.0234    0.5850  Y
18540  0x0000000B  0xA00A0433             -0.0195             -0.0195    0.3219  Y
18541  0x0000000B  0xA00A00AA             -0.0391             -0.0391    1.3219  Y
18542  0x0000000B  0xA00A0022             -0.0176             -0.0176    0.1699  Y
18543  0x0000000B  0x70070C33              0.0195              0.0195    0.3219  Y
18544  0x0000000B  0x70070933             -0.0195             -0.0195    0.3219  Y
18545  0x0000000B  0x700708AA             -0.0225             -0.0225    0.5236  Y
18546  0x0000000B  0x700705AA             -0.0234             -0.0234    0.5850  Y
18547  0x0000000B  0x700700AA              0.0234              0.0234    0.5850  Y
18548  0x0000000B  0x20020DAA             -0.0225             -0.0225    0.5236  Y
18549  0x0000000B  0x200209BB             -0.0166             -0.0166    0.0875  Y
18550  0x0000000B  0x200208AA             -0.0420             -0.0420    1.4263  Y
18551  0x0000000B  0x20020822             -0.0176             -0.0176    0.1699  Y
18552  0x0000000B  0x200205AA             -0.0195             -0.0195    0.3219  Y
18553  0x0000000B  0x30030466              0.0273              0.0273    0.8074  Y
18554  0x0000000B  0x30030022              0.0176              0.0176    0.1699  Y
18555  0x0000000B  0x20020566              0.0273              0.0273    0.8074  Y
18556  0x0000000B  0x20020122              0.0176              0.0176    0.1699  Y
18557  0x0000000B  0xC00C0066             -0.0195             -0.0195    0.3219  Y
18558  0x0000000B  0x80080755              0.0176              0.0176    0.1699  Y
18559  0x0000000B  0x80080255             -0.0215             -0.0215    0.4594  Y
18560  0x0000000B  0x70070DFF              0.0205              0.0205    0.3923  Y
18561  0x0000000B  0x70070D55             -0.0215             -0.0215    0.4594  Y
18562  0x0000000B  0x60060A66             -0.0195             -0.0195    0.3219  Y
18563  0x0000000B  0x30030CFF              0.0195              0.0195    0.3219  Y
18564  0x0000000B  0x30030B88             -0.0254             -0.0254    0.7004  Y
18565  0x0000000B  0x20020DFF              0.0342              0.0342    1.1293  Y
18566  0x0000000B  0x20020D55              0.0176              0.0176    0.1699  Y
18567  0x0000000B  0x200208FF              0.0205              0.0205    0.3923  Y
18568  0x0000000B  0xC00C0E88             -0.0352             -0.0352    1.1699  Y
18569  0x0000000B  0xC00C0E66              0.0234              0.0234    0.5850  Y
18570  0x0000000B  0xC00C0B88              0.0312              0.0312    1.0000  Y
18571  0x0000000B  0xC00C0A66              0.0391              0.0391    1.3219  Y
18572  0x0000000B  0x80080D55              0.0352              0.0352    1.1699  Y
18573  0x0000000B  0x80080A66              0.0234              0.0234    0.5850  Y
18574  0x0000000B  0x800808FF              0.0234              0.0234    0.5850  Y
18575  0x0000000B  0x700707FF              0.0234              0.0234    0.5850  Y
18576  0x0000000B  0x60060488             -0.0352             -0.0352    1.1699  Y
18577  0x0000000B  0x30030488              0.0312              0.0312    1.0000  Y
18578  0x0000000B  0xC00C0488             -0.0547             -0.0547    1.8074  Y
18579  0x0000000B  0x70070133              0.0205              0.0205    0.3923  Y
18580  0x0000000B  0x20020433              0.0205              0.0205    0.3923  Y
18581  0x0000000B  0x70070E88              0.0234              0.0234    0.5850  Y
18582  0x0000000B  0x70070D88              0.0215              0.0215    0.4594  Y
18583  0x0000000B  0x70070988              0.0176              0.0176    0.1699  Y
18584  0x0000000B  0x60060F88              0.0234              0.0234    0.5850  Y
18585  0x0000000B  0x50050F88              0.0215              0.0215    0.4594  Y
18586  0x0000000B  0x10010F88              0.0176              0.0176    0.1699  Y
18587  0x0000000B  0x80080F88             -0.0703             -0.0703    2.1699  Y
18588  0x0000000B  0x70070F88              0.0215              0.0215    0.4594  Y
18589  0x0000000B  0x70070088             -0.0703             -0.0703    2.1699  Y
18590  0x0000000B  0xF00F0133              0.0195              0.0195    0.3219  Y
18591  0x0000000B  0xF00F0022              0.0186              0.0186    0.2479  Y
18592  0x0000000B  0x60060E88             -0.0215             -0.0215    0.4594  Y
18593  0x0000000B  0x60060A88             -0.0176             -0.0176    0.1699  Y
18594  0x0000000B  0x50050A88             -0.0215             -0.0215    0.4594  Y
18595  0x0000000B  0x20020E88             -0.0176             -0.0176    0.1699  Y
18596  0x0000000B  0x20020D88             -0.0215             -0.0215    0.4594  Y
18597  0x0000000B  0x20020D22              0.0186              0.0186    0.2479  Y
18598  0x0000000B  0x20020C33              0.0195              0.0195    0.3219  Y
18599  0x0000000B  0x20020A88             -0.0215             -0.0215    0.4594  Y
18600  0x0000000B  0x20020988             -0.0215             -0.0215    0.4594  Y
18601  0x0000000B  0x10010A88             -0.0215             -0.0215    0.4594  Y
18602  0x0000000B  0xF00F0E88              0.0195              0.0195    0.3219  Y
18603  0x0000000B  0xF00F0D88              0.0195              0.0195    0.3219  Y
18604  0x0000000B  0xF00F0C33              0.0195              0.0195    0.3219  Y
18605  0x0000000B  0xF00F0A88              0.0195              0.0195    0.3219  Y
18606  0x0000000B  0xF00F0988              0.0195              0.0195    0.3219  Y
18607  0x0000000B  0xF00F0877              0.0234              0.0234    0.5850  Y
18608  0x0000000B  0x80080E88             -0.0391             -0.0391    1.3219  Y
18609  0x0000000B  0x80080D88             -0.0391             -0.0391    1.3219  Y
18610  0x0000000B  0x80080A88              0.0312              0.0312    1.0000  Y
18611  0x0000000B  0x80080988             -0.0391             -0.0391    1.3219  Y
18612  0x0000000B  0x60060788              0.0195              0.0195    0.3219  Y
18613  0x0000000B  0x60060088             -0.0391             -0.0391    1.3219  Y
18614  0x0000000B  0x50050788              0.0195              0.0195    0.3219  Y
18615  0x0000000B  0x50050088             -0.0391             -0.0391    1.3219  Y
18616  0x0000000B  0x20020788              0.0195              0.0195    0.3219  Y
18617  0x0000000B  0x20020088              0.0312              0.0312    1.0000  Y
18618  0x0000000B  0x10010788              0.0195              0.0195    0.3219  Y
18619  0x0000000B  0x10010088             -0.0391             -0.0391    1.3219  Y
18620  0x0000000B  0xF00F0788             -0.0391             -0.0391    1.3219  Y
18621  0x0000000B  0xF00F0088              0.0391              0.0391    1.3219  Y
18622  0x0000000B  0x80080788              0.0391              0.0391    1.3219  Y
18623  0x0000000B  0x80080088             -0.0625             -0.0625    2.0000  Y
18624  0x0000000B  0x40040477              0.0176              0.0176    0.1699  Y
18625  0x0000000B  0x30030377              0.0176              0.0176    0.1699  Y
18626  0x0000000B  0x70070AEE              0.0195              0.0195    0.3219  Y
18627  0x0000000B  0x70070044              0.0234              0.0234    0.5850  Y
18628  0x0000000B  0x60060377              0.0195              0.0195    0.3219  Y
